operatorname,stop_id,pointgeo,stop_name,route_long_name,latitude,longitude,nom_commune,plans
RATP,IDFM:22215,"[ 48.808918478482632, 2.4348195333893652 ]",Maisons-Alfort - Stade,8,48.80891847848263,2.434819533389365,Maisons-Alfort,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22212,"[ 48.789915686006935, 2.4505291963482931 ]",Créteil - Université,8,48.789915686006935,2.450529196348293,Créteil,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463051,"[ 48.836667894831081, 2.2783626618092008 ]",Balard,8,48.83666789483108,2.2783626618092008,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22187,"[ 48.838660863659918, 2.2822419598550767 ]",Lourmel,8,48.83866086365992,2.2822419598550767,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22189,"[ 48.842684334796637, 2.2918472203679703 ]",Félix Faure,8,48.84268433479664,2.2918472203679703,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22197,"[ 48.871466778444073, 2.342839648636545 ]",Grands Boulevards,8,48.87146677844407,2.342839648636545,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463172,"[ 48.850110544133692, 2.3840285663831078 ]",Faidherbe - Chaligny,8,48.85011054413369,2.384028566383108,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463168,"[ 48.83967393140864, 2.395573606140371 ]",Daumesnil,8,48.83967393140864,2.395573606140371,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22216,"[ 48.803105850366592, 2.4457883063759605 ]",Maisons-Alfort - Les Juilliottes,8,48.80310585036659,2.4457883063759605,Maisons-Alfort,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:21784,"[ 48.768752248609914, 2.4642901938199979 ]",Pointe du Lac,8,48.768752248609914,2.464290193819998,Créteil,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463167,"[ 48.789942854325773, 2.4505697455342568 ]",Créteil - Université,8,48.78994285432577,2.4505697455342568,Créteil,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22205,"[ 48.844064155282503, 2.3905219564249198 ]",Montgallet,8,48.8440641552825,2.39052195642492,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22201,"[ 48.860986707979912, 2.3673703577896061 ]",Saint-Sébastien - Froissart,8,48.86098670797991,2.367370357789606,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22199,"[ 48.867485132772032, 2.3632563242479026 ]",République,8,48.86748513277203,2.3632563242479026,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22198,"[ 48.870634768397899, 2.3485760027859746 ]",Bonne Nouvelle,8,48.8706347683979,2.3485760027859746,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22186,"[ 48.836650792286115, 2.2785093588069993 ]",Balard,8,48.836650792286115,2.2785093588069993,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22188,"[ 48.841024160993214, 2.2879184311245595 ]",Boucicaut,8,48.841024160993214,2.2879184311245595,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22183,"[ 48.849506181746563, 2.2987454443885791 ]",La Motte-Picquet - Grenelle,8,48.84950618174656,2.298745444388579,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22192,"[ 48.857669229564031, 2.3105887898739876 ]",La Tour-Maubourg,8,48.85766922956403,2.3105887898739876,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22194,"[ 48.869565616117718, 2.3260272117729994 ]",Madeleine,8,48.86956561611772,2.3260272117729994,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22159,"[ 48.869385723991194, 2.353744768129407 ]",Strasbourg - Saint-Denis,8,48.86938572399119,2.353744768129407,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22211,"[ 48.796610830111561, 2.4493695956133714 ]",Créteil - L'Échat,8,48.79661083011156,2.4493695956133714,Créteil,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22209,"[ 48.826148180607525, 2.4064912314699263 ]",Liberté,8,48.826148180607525,2.4064912314699263,Charenton-le-Pont,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22208,"[ 48.833449222879473, 2.4025118728500732 ]",Porte de Charenton,8,48.83344922287947,2.402511872850073,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463050,"[ 48.835017374093908, 2.4058739129875644 ]",Porte Dorée,8,48.83501737409391,2.4058739129875644,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22184,"[ 48.83967393140864, 2.395573606140371 ]",Daumesnil,8,48.83967393140864,2.395573606140371,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22200,"[ 48.863088301886947, 2.3668268597954119 ]",Filles du Calvaire,8,48.86308830188695,2.366826859795412,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463166,"[ 48.796611080960567, 2.4494240470133728 ]",Créteil - L'Échat,8,48.79661108096057,2.449424047013373,Créteil,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463015,"[ 48.803219053199868, 2.4459564771573397 ]",Maisons-Alfort - Les Juilliottes,8,48.80321905319987,2.4459564771573397,Maisons-Alfort,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463226,"[ 48.83707743103578, 2.402366739988004 ]",Michel Bizot,8,48.83707743103578,2.402366739988004,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22098,"[ 48.847212926697971, 2.3872010704093922 ]",Reuilly - Diderot,8,48.84721292669797,2.3872010704093922,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22204,"[ 48.850200705509266, 2.3840724716888748 ]",Faidherbe - Chaligny,8,48.850200705509266,2.384072471688875,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22202,"[ 48.857106022892083, 2.3682216127650335 ]",Chemin Vert,8,48.85710602289208,2.3682216127650335,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463312,"[ 48.869466949203968, 2.3537974731530329 ]",Strasbourg - Saint-Denis,8,48.86946694920397,2.353797473153033,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463058,"[ 48.871601969451355, 2.3428924760133967 ]",Grands Boulevards,8,48.871601969451355,2.3428924760133967,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463204,"[ 48.857727023534551, 2.3104735359369846 ]",La Tour-Maubourg,8,48.85772702353455,2.3104735359369846,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463115,"[ 48.870481445804792, 2.3484961225423642 ]",Bonne Nouvelle,8,48.87048144580479,2.348496122542364,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463048,"[ 48.8630421114174, 2.3665956945709348 ]",Filles du Calvaire,8,48.8630421114174,2.3665956945709348,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463309,"[ 48.860949439279892, 2.3671254626151184 ]",Saint-Sébastien - Froissart,8,48.86094943927989,2.3671254626151184,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463146,"[ 48.857087367820277, 2.368095085385991 ]",Chemin Vert,8,48.85708736782028,2.368095085385991,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22206,"[ 48.837000553950986, 2.40228042706469 ]",Michel Bizot,8,48.837000553950986,2.40228042706469,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22207,"[ 48.835066220465599, 2.4057493814000992 ]",Porte Dorée,8,48.8350662204656,2.405749381400099,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463209,"[ 48.826080321936111, 2.4064094591323659 ]",Liberté,8,48.82608032193611,2.406409459132366,Charenton-le-Pont,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22210,"[ 48.821255902049529, 2.4138472370685262 ]",Charenton - Écoles,8,48.82125590204953,2.413847237068526,Charenton-le-Pont,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22213,"[ 48.779756526778947, 2.4593051692912615 ]",Créteil - Préfecture,8,48.77975652677895,2.4593051692912615,Créteil,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463047,"[ 48.814835502100131, 2.422399525054415 ]",Ecole Vétérinaire de Maisons-Alfort,8,48.81483550210013,2.422399525054415,Maisons-Alfort,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22203,"[ 48.85133776679838, 2.3761412233185926 ]",Ledru-Rollin,8,48.85133776679838,2.3761412233185926,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22196,"[ 48.871739209102643, 2.3384190255427955 ]",Richelieu - Drouot,8,48.87173920910264,2.3384190255427955,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463244,"[ 48.87066534465599, 2.3320941299398554 ]",Opéra,8,48.87066534465599,2.3320941299398554,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463063,"[ 48.869646236377498, 2.3259702743206723 ]",Madeleine,8,48.8696462363775,2.3259702743206723,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22193,"[ 48.861092011381118, 2.3146326604445164 ]",Invalides,8,48.86109201138112,2.3146326604445164,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463201,"[ 48.84967105681514, 2.2984883899236408 ]",La Motte-Picquet - Grenelle,8,48.84967105681514,2.298488389923641,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22190,"[ 48.84463784771031, 2.293687475167137 ]",Commerce,8,48.84463784771031,2.293687475167137,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463163,"[ 48.842746725743567, 2.291751809719901 ]",Félix Faure,8,48.84274672574357,2.291751809719901,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463162,"[ 48.844584855240122, 2.2938517084406191 ]",Commerce,8,48.84458485524012,2.293851708440619,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463177,"[ 48.854861755122315, 2.3064410394306907 ]",École Militaire,8,48.854861755122315,2.3064410394306907,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463199,"[ 48.86059945384315, 2.3149969384161331 ]",Invalides,8,48.86059945384315,2.314996938416133,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22096,"[ 48.866521251939453, 2.3220315426557194 ]",Concorde,8,48.86652125193945,2.3220315426557194,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:22195,"[ 48.87059812248669, 2.3321350729252939 ]",Opéra,8,48.87059812248669,2.332135072925294,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463037,"[ 48.871640510136423, 2.3384603609547776 ]",Richelieu - Drouot,8,48.87164051013642,2.3384603609547776,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:462962,"[ 48.867421610027058, 2.3631494069003822 ]",République,8,48.86742161002706,2.363149406900382,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463056,"[ 48.779756526778947, 2.4593051692912615 ]",Créteil - Préfecture,8,48.77975652677895,2.4593051692912615,Créteil,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-8.pdf"", ""label"": ""Plan Métro 8""}]"
RATP,IDFM:463239,"[ 48.844880488259605, 2.261631583355701 ]",Michel-Ange - Molitor,9,48.844880488259605,2.261631583355701,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21927,"[ 48.864685839288676, 2.2939063968591071 ]",Iéna,9,48.864685839288676,2.293906396859107,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21920,"[ 48.869349679171926, 2.3537315826731833 ]",Strasbourg - Saint-Denis,9,48.869349679171926,2.3537315826731833,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:22442,"[ 48.852214073331943, 2.3891047050322425 ]",Rue des Boulets,9,48.85221407333194,2.3891047050322425,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463279,"[ 48.85348263120656, 2.4107181540274949 ]",Porte de Montreuil,9,48.85348263120656,2.410718154027495,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463221,"[ 48.862313130940244, 2.4414386664522225 ]",Mairie de Montreuil,9,48.862313130940244,2.4414386664522225,Montreuil,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463298,"[ 48.852368623279553, 2.389429968854563 ]",Rue des Boulets,9,48.85236862327955,2.389429968854563,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463054,"[ 48.86487188759515, 2.3682236708807456 ]",Oberkampf,9,48.86487188759515,2.3682236708807456,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21931,"[ 48.868724887998567, 2.3094881923371129 ]",Franklin D. Roosevelt,9,48.86872488799857,2.309488192337113,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21929,"[ 48.858091966898648, 2.2740962446697224 ]",La Muette,9,48.85809196689865,2.2740962446697224,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:462956,"[ 48.842624465259945, 2.2596748602119501 ]",Exelmans,9,48.842624465259945,2.25967486021195,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21930,"[ 48.842580276276529, 2.2598008451443459 ]",Exelmans,9,48.84258027627653,2.259800845144346,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463203,"[ 48.858091966898648, 2.2740962446697224 ]",La Muette,9,48.85809196689865,2.2740962446697224,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463052,"[ 48.864647147905821, 2.3011043523926706 ]",Alma - Marceau,9,48.86464714790582,2.3011043523926706,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:462957,"[ 48.873692101979138, 2.3146768238242688 ]",Miromesnil,9,48.87369210197914,2.3146768238242688,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21925,"[ 48.864777098521337, 2.3681558453945515 ]",Oberkampf,9,48.86477709852134,2.3681558453945515,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21910,"[ 48.861416657909153, 2.3738805382115475 ]",Saint-Ambroise,9,48.86141665790915,2.3738805382115475,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463143,"[ 48.854939443448494, 2.3847823964488879 ]",Charonne,9,48.854939443448494,2.384782396448888,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21919,"[ 48.848885218417152, 2.3959437210498136 ]",Nation,9,48.84888521841715,2.3959437210498136,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21941,"[ 48.862274436970601, 2.4418193772459085 ]",Mairie de Montreuil,9,48.8622744369706,2.4418193772459085,Montreuil,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463299,"[ 48.861480218467655, 2.3739964519221886 ]",Saint-Ambroise,9,48.861480218467655,2.3739964519221886,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21933,"[ 48.870643316016903, 2.3484940979375373 ]",Bonne Nouvelle,9,48.8706433160169,2.3484940979375373,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463036,"[ 48.872239433270359, 2.3386163553228103 ]",Richelieu - Drouot,9,48.87223943327036,2.3386163553228103,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463300,"[ 48.874632152132925, 2.3210315704035369 ]",Saint-Augustin,9,48.874632152132925,2.321031570403537,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:463238,"[ 48.84770893216831, 2.2638093220226634 ]",Michel-Ange - Auteuil,9,48.84770893216831,2.2638093220226634,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
RATP,IDFM:21923,"[ 48.844911227563273, 2.2615119169052051 ]",Michel-Ange - Molitor,9,48.84491122756327,2.261511916905205,Paris,"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]"
